split,seed,episode_id,task,object_family,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,true_fragile,language_fragile,vision_fragile,tactile_fragile,true_slippery,language_slippery,vision_slippery,tactile_slippery,true_heavy,language_heavy,vision_heavy,tactile_heavy,true_full,language_full,vision_full,tactile_full,true_soft,language_soft,vision_soft,tactile_soft,true_locked,language_locked,vision_locked,tactile_locked
seen_clean,2,0,pick,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.29115,0.26722,0.09276,0,0.02000,0.12942,0.08678,0,0.17490,0.26133,0.06548,0,0.59963,0.12486,0.09849,0,0.56891,0.17273,0.20206,0,0.27304,0.26266,0.02000
seen_clean,2,1,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,1,0.59616,0.71002,0.79502,0,0.17935,0.08108,0.14427,0,0.21390,0.24803,0.08994,0,0.20591,0.06852,0.19106,0,0.39251,0.06922,0.14546,0,0.45770,0.15571,0.13263
seen_clean,2,2,open,latched_box,0.08000,0.05000,0.08000,0.03000,1,0.94591,0.70781,0.87628,1,0.52368,0.90074,0.94184,1,0.72893,0.81139,0.96096,1,0.63891,0.88321,0.78605,0,0.26345,0.22435,0.02000,1,0.70826,0.84507,0.82942
seen_clean,2,3,handoff,oily_block,0.08000,0.05000,0.08000,0.03000,0,0.12259,0.02000,0.14289,1,0.62151,0.29873,0.94381,0,0.16996,0.31815,0.32030,1,0.68477,0.89002,0.89791,0,0.36337,0.19938,0.14083,0,0.31895,0.20094,0.02000
seen_clean,2,4,slide,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.09793,0.11509,0.06037,0,0.12831,0.80740,0.21336,0,0.02180,0.04467,0.02000,1,0.79351,0.82093,0.98000,0,0.34522,0.19200,0.09396,1,0.84630,0.64315,0.88829
seen_clean,2,5,insert,foam_insert,0.08000,0.05000,0.08000,0.03000,1,0.50466,0.64480,0.98000,0,0.22763,0.35941,0.08409,1,0.75675,0.77515,0.98000,0,0.29517,0.28135,0.18541,1,0.93011,0.83891,0.97631,0,0.48229,0.24985,0.18542
seen_clean,2,6,pick,oily_block,0.08000,0.05000,0.08000,0.03000,0,0.02000,0.25402,0.25923,1,0.82327,0.81720,0.98000,1,0.73782,0.69817,0.76173,0,0.30644,0.18121,0.02000,1,0.74637,0.73422,0.89765,0,0.33627,0.16807,0.02000
seen_clean,2,7,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,0,0.24465,0.22698,0.24767,0,0.02000,0.12287,0.12354,0,0.20268,0.86835,0.11182,1,0.98000,0.78012,0.83518,0,0.49715,0.29656,0.26682,0,0.39598,0.38417,0.19500
seen_clean,2,8,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.11100,0.43583,0.14028,0,0.32590,0.02000,0.10989,0,0.54662,0.27796,0.12901,0,0.36324,0.24128,0.02326,0,0.06696,0.70976,0.15192,0,0.12829,0.32383,0.20385
seen_clean,2,9,handoff,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.81535,0.76590,0.93588,1,0.98000,0.85694,0.97035,0,0.19242,0.13154,0.06683,0,0.23687,0.27562,0.21368,0,0.10529,0.18737,0.02000,0,0.33202,0.42574,0.23246
seen_clean,2,10,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.28759,0.09297,0.02000,0,0.07007,0.28273,0.13390,1,0.85288,0.86896,0.83195,0,0.39101,0.15696,0.08173,0,0.18369,0.09719,0.08974,0,0.24076,0.19799,0.11391
seen_clean,2,11,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.24649,0.37292,0.18390,0,0.13741,0.29404,0.17801,1,0.67657,0.84681,0.88330,0,0.35826,0.24871,0.02000,0,0.47611,0.34196,0.10772,0,0.41778,0.21062,0.22912
seen_clean,2,12,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.25998,0.12350,0.15448,0,0.04297,0.17111,0.14152,1,0.75133,0.86964,0.98000,0,0.46268,0.21985,0.21829,0,0.49958,0.25471,0.28271,0,0.47081,0.25596,0.02000
seen_clean,2,13,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.34503,0.09665,0.21326,0,0.11467,0.29488,0.07802,0,0.23086,0.16468,0.06266,0,0.20816,0.20490,0.02000,0,0.31611,0.21106,0.14511,0,0.47909,0.24622,0.23215
seen_clean,2,14,open,latched_box,0.08000,0.05000,0.08000,0.03000,1,0.71442,0.80876,0.84836,0,0.38990,0.19989,0.11040,1,0.63382,0.73365,0.94460,0,0.36349,0.19013,0.02000,1,0.75782,0.83579,0.98000,1,0.72830,0.67602,0.84834
seen_clean,2,15,handoff,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.09937,0.28526,0.11684,0,0.24880,0.08921,0.09652,0,0.21172,0.19018,0.21057,0,0.40454,0.16555,0.09959,0,0.34829,0.11302,0.12072,0,0.53085,0.28719,0.16888
seen_clean,2,16,slide,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.75683,0.80208,0.86921,0,0.21765,0.90316,0.14414,0,0.06379,0.09132,0.08231,0,0.44734,0.27211,0.14134,0,0.11004,0.24156,0.11868,1,0.58794,0.58955,0.73107
seen_clean,2,17,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,1,0.91200,0.80619,0.87303,1,0.65169,0.75723,0.75858,1,0.62450,0.66227,0.90898,0,0.54744,0.17471,0.29965,0,0.25193,0.14098,0.16047,0,0.38696,0.20933,0.18289
seen_clean,2,18,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.10378,0.21488,0.12633,0,0.21313,0.14352,0.23171,1,0.70289,0.87819,0.88606,1,0.86624,0.85251,0.80898,1,0.53119,0.64037,0.73006,0,0.56337,0.10940,0.07424
seen_clean,2,19,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.26452,0.12103,0.17851,1,0.69511,0.82384,0.76666,1,0.78382,0.75365,0.92124,0,0.19326,0.22691,0.02925,0,0.47632,0.30300,0.04534,0,0.39080,0.15811,0.14916
seen_clean,2,20,open,latched_box,0.08000,0.05000,0.08000,0.03000,0,0.21491,0.19087,0.15615,0,0.36148,0.23398,0.09705,1,0.46485,0.91104,0.75564,0,0.28122,0.02000,0.13787,0,0.16092,0.02000,0.10585,1,0.75109,0.77635,0.82995
seen_clean,2,21,handoff,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.07636,0.21924,0.02000,0,0.12312,0.97452,0.09568,1,0.81971,0.79670,0.84965,0,0.43378,0.15925,0.02000,0,0.56853,0.39273,0.16944,0,0.30262,0.36287,0.11990
seen_clean,2,22,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.11392,0.25573,0.13418,0,0.14998,0.26779,0.30507,1,0.75788,0.83948,0.86204,0,0.37940,0.06162,0.17843,1,0.70959,0.76140,0.88316,0,0.29687,0.35370,0.15745
seen_clean,2,23,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,1,0.62051,0.31469,0.83329,0,0.02000,0.29696,0.09164,0,0.42790,0.27716,0.20877,1,0.70423,0.83689,0.84380,0,0.13708,0.45904,0.09151,0,0.35530,0.14904,0.10273
seen_clean,2,24,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.14734,0.47006,0.15040,0,0.29786,0.09743,0.15695,1,0.82377,0.84315,0.93635,0,0.21301,0.02000,0.18359,1,0.64071,0.68789,0.85308,0,0.45284,0.26587,0.11974
seen_clean,2,25,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.33513,0.07103,0.19539,0,0.13791,0.02000,0.25850,0,0.17418,0.13472,0.10821,0,0.16705,0.24726,0.13250,0,0.28452,0.21118,0.08429,0,0.31504,0.24982,0.25819
seen_clean,2,26,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,1,0.83321,0.63168,0.80294,0,0.28188,0.41141,0.24555,0,0.33049,0.02000,0.02000,0,0.28075,0.33285,0.15088,1,0.87995,0.83796,0.85588,0,0.19500,0.22666,0.02000
seen_clean,2,27,handoff,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.89803,0.81981,0.86851,0,0.09282,0.38649,0.19483,1,0.86227,0.98000,0.94738,0,0.25179,0.28364,0.06893,0,0.12415,0.23481,0.23518,1,0.82492,0.71827,0.91255
seen_clean,2,28,slide,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.60855,0.86621,0.97696,1,0.87800,0.72603,0.87176,1,0.73475,0.90710,0.80256,0,0.35270,0.02000,0.14999,0,0.25756,0.46608,0.18531,0,0.27119,0.27272,0.15026
seen_clean,2,29,insert,foam_insert,0.08000,0.05000,0.08000,0.03000,0,0.20393,0.16426,0.21341,0,0.16391,0.10386,0.14329,0,0.25674,0.08265,0.04575,0,0.25107,0.43746,0.04667,1,0.79643,0.85757,0.75716,0,0.29206,0.33180,0.30504
seen_clean,2,30,pick,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.11960,0.13697,0.22303,0,0.02000,0.24621,0.02000,0,0.12049,0.09320,0.15716,0,0.46954,0.07583,0.23788,0,0.29738,0.24534,0.09872,0,0.41334,0.09468,0.14379
seen_clean,2,31,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,1,0.43166,0.63603,0.93178,0,0.32977,0.17677,0.25870,1,0.77891,0.75649,0.85969,1,0.94978,0.81600,0.86918,1,0.68542,0.83953,0.81666,0,0.48254,0.18901,0.12316
seen_clean,2,32,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.24347,0.34065,0.03600,1,0.78184,0.67351,0.88327,1,0.73366,0.86517,0.77538,0,0.36655,0.19798,0.32764,1,0.85265,0.63313,0.85382,0,0.51658,0.19845,0.03254
seen_clean,2,33,handoff,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.15765,0.14786,0.22725,0,0.15216,0.16966,0.06441,0,0.21501,0.08434,0.06358,0,0.32790,0.12123,0.02000,0,0.14993,0.17657,0.13879,0,0.22934,0.18930,0.13149
seen_clean,2,34,slide,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.72364,0.77232,0.93179,0,0.03826,0.14343,0.10186,0,0.30884,0.06087,0.02000,1,0.91695,0.96439,0.82115,1,0.84749,0.27844,0.80841,0,0.28784,0.11422,0.09101
seen_clean,2,35,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.25686,0.24914,0.10441,0,0.12697,0.10416,0.18492,1,0.65055,0.93303,0.80067,1,0.66753,0.83405,0.97645,0,0.19251,0.28759,0.09712,0,0.33175,0.24772,0.26928
seen_clean,2,36,pick,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.92785,0.22810,0.86086,1,0.84341,0.98000,0.98000,0,0.31894,0.19713,0.26672,0,0.33471,0.11851,0.16184,1,0.70476,0.75176,0.72837,0,0.25081,0.21002,0.18941
seen_clean,2,37,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,1,0.58932,0.59780,0.93526,0,0.23039,0.15078,0.20656,0,0.27779,0.08813,0.23861,0,0.17716,0.26906,0.21753,0,0.34196,0.37617,0.13351,0,0.28254,0.28131,0.18902
seen_clean,2,38,open,latched_box,0.08000,0.05000,0.08000,0.03000,0,0.41258,0.12976,0.20933,1,0.71351,0.90400,0.85013,0,0.42718,0.04584,0.02000,0,0.22565,0.18768,0.16680,0,0.13139,0.77844,0.24544,1,0.86656,0.81228,0.90401
seen_clean,2,39,handoff,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.86850,0.81562,0.84596,0,0.14017,0.33221,0.20364,0,0.29794,0.23999,0.06646,0,0.44449,0.11940,0.13710,1,0.62142,0.85962,0.96683,0,0.36190,0.27263,0.02000
seen_clean,2,40,slide,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.60931,0.87949,0.91894,0,0.34640,0.10866,0.12363,0,0.35842,0.08255,0.16448,0,0.45099,0.22586,0.16288,0,0.25522,0.35218,0.22532,0,0.39376,0.10747,0.21964
seen_clean,2,41,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.44686,0.20569,0.16235,0,0.11569,0.33974,0.16492,0,0.35612,0.07044,0.04021,0,0.29780,0.35439,0.15878,0,0.09683,0.08937,0.14952,0,0.30329,0.31651,0.26016
seen_clean,2,42,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.23937,0.34725,0.27012,0,0.12978,0.19355,0.12133,1,0.76396,0.85112,0.94195,0,0.46751,0.25236,0.11613,1,0.59904,0.86012,0.93912,0,0.46576,0.27385,0.26141
seen_clean,2,43,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.23255,0.13191,0.31673,1,0.88728,0.87102,0.82093,1,0.88146,0.69397,0.88719,0,0.11814,0.20824,0.02000,0,0.53920,0.04244,0.05129,0,0.66119,0.15548,0.10347
seen_clean,2,44,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.26276,0.18764,0.27882,0,0.23040,0.25474,0.17517,0,0.30552,0.13034,0.09807,0,0.33698,0.02000,0.12053,0,0.05233,0.30405,0.10525,0,0.24324,0.37025,0.23925
seen_clean,2,45,handoff,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.92802,0.60055,0.91935,0,0.13400,0.11566,0.04658,0,0.16615,0.02000,0.14461,0,0.30658,0.12893,0.08289,0,0.35505,0.22284,0.17217,0,0.46859,0.24998,0.09229
seen_clean,2,46,slide,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.34009,0.26791,0.20679,0,0.15278,0.04073,0.09745,0,0.09140,0.93016,0.21343,0,0.22144,0.08498,0.14015,0,0.17396,0.63429,0.17916,0,0.44183,0.22623,0.13874
seen_clean,2,47,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,1,0.70216,0.83650,0.98000,1,0.89312,0.78683,0.73183,1,0.80921,0.86047,0.88742,0,0.47182,0.26694,0.22570,0,0.30525,0.30134,0.10345,0,0.38870,0.26419,0.13271
seen_clean,3,0,pick,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.78980,0.79349,0.87215,1,0.69126,0.92573,0.82471,1,0.73561,0.02000,0.92689,1,0.64580,0.90752,0.83216,1,0.76880,0.87626,0.94057,0,0.24679,0.24320,0.20938
seen_clean,3,1,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.29194,0.21520,0.17822,0,0.22995,0.02000,0.28933,0,0.02000,0.36994,0.02474,0,0.23140,0.08047,0.16233,1,0.78566,0.69974,0.98000,0,0.12943,0.25328,0.02502
seen_clean,3,2,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.02000,0.23199,0.16153,0,0.39635,0.34469,0.12695,0,0.35843,0.16843,0.02000,0,0.41054,0.09687,0.02000,0,0.16246,0.36665,0.12630,0,0.25904,0.12889,0.02000
seen_clean,3,3,handoff,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.30240,0.37665,0.13456,0,0.27604,0.25210,0.09124,0,0.28769,0.14650,0.11488,0,0.46307,0.25808,0.06915,1,0.55245,0.72494,0.88734,1,0.48169,0.55810,0.78743
seen_clean,3,4,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.34995,0.19965,0.12929,0,0.17684,0.32878,0.15034,1,0.76453,0.77008,0.87149,1,0.48517,0.73390,0.93146,0,0.26545,0.78876,0.03668,0,0.23506,0.36139,0.14360
seen_clean,3,5,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,1,0.79242,0.63356,0.98000,0,0.43055,0.02000,0.10961,0,0.37878,0.20885,0.02000,0,0.21680,0.15612,0.16344,0,0.06129,0.09267,0.25876,0,0.44741,0.02000,0.02000
seen_clean,3,6,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.19209,0.23101,0.20812,0,0.14176,0.17437,0.02000,1,0.88354,0.81353,0.98000,0,0.36436,0.18988,0.19338,0,0.36801,0.34987,0.23792,0,0.21400,0.10733,0.17846
seen_clean,3,7,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,0,0.29703,0.19038,0.17918,0,0.30478,0.05333,0.17895,0,0.07301,0.14745,0.09939,1,0.98000,0.76332,0.81003,0,0.30952,0.17972,0.15192,0,0.42369,0.21478,0.14256
seen_clean,3,8,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,1,0.76656,0.68862,0.93006,1,0.71421,0.98000,0.88432,0,0.34542,0.12787,0.05991,0,0.27916,0.11955,0.24994,1,0.70114,0.03632,0.68605,0,0.24561,0.18140,0.04472
seen_clean,3,9,handoff,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.60746,0.69682,0.90790,1,0.69525,0.97322,0.96734,1,0.96383,0.78936,0.83970,0,0.19631,0.31655,0.15703,1,0.42321,0.68590,0.79278,0,0.49700,0.39153,0.15670
seen_clean,3,10,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.47176,0.27723,0.09594,0,0.02000,0.19090,0.11181,1,0.75559,0.89638,0.90542,1,0.65744,0.50614,0.89403,0,0.26478,0.17572,0.05593,0,0.50299,0.17266,0.07897
seen_clean,3,11,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,1,0.98000,0.74657,0.90220,0,0.19582,0.11265,0.13823,0,0.60990,0.11827,0.13644,1,0.41191,0.88070,0.81943,0,0.18208,0.16121,0.17704,0,0.42769,0.28372,0.02647
seen_clean,3,12,pick,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.82614,0.86059,0.71760,0,0.19111,0.02000,0.02000,1,0.78550,0.79200,0.80751,1,0.81959,0.81740,0.90133,0,0.43481,0.26532,0.04685,0,0.52695,0.13479,0.16404
seen_clean,3,13,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,0,0.27822,0.14998,0.02000,0,0.30107,0.11113,0.20479,1,0.74259,0.85778,0.98000,1,0.90673,0.79586,0.85391,0,0.34168,0.39578,0.13744,1,0.72387,0.71945,0.75925
seen_clean,3,14,open,latched_box,0.08000,0.05000,0.08000,0.03000,0,0.07723,0.14481,0.09194,1,0.67714,0.97962,0.96999,0,0.40551,0.32532,0.08864,0,0.25435,0.02000,0.20036,0,0.05244,0.39364,0.12498,1,0.89474,0.10535,0.98000
seen_clean,3,15,handoff,polished_cylinder,0.08000,0.05000,0.08000,0.03000,0,0.02000,0.29543,0.14362,1,0.77059,0.83608,0.93395,1,0.59705,0.02000,0.87845,0,0.25237,0.14016,0.02328,0,0.38599,0.24245,0.20974,1,0.78794,0.95526,0.79887
seen_clean,3,16,slide,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.29059,0.27750,0.13511,0,0.16426,0.06106,0.20435,0,0.41350,0.08498,0.19118,1,0.48546,0.81546,0.68615,0,0.37963,0.22226,0.11908,0,0.39921,0.19387,0.17542
seen_clean,3,17,insert,foam_insert,0.08000,0.05000,0.08000,0.03000,0,0.21264,0.23189,0.02000,0,0.09807,0.20412,0.13944,0,0.31915,0.14134,0.02700,0,0.36041,0.18111,0.13715,1,0.79848,0.89286,0.80696,1,0.71552,0.80684,0.82965
seen_clean,3,18,pick,polished_cylinder,0.08000,0.05000,0.08000,0.03000,0,0.23587,0.24783,0.09072,1,0.81440,0.69182,0.84330,0,0.29557,0.16537,0.23836,0,0.33729,0.26756,0.02000,1,0.68222,0.98000,0.97808,0,0.42860,0.15561,0.07452
seen_clean,3,19,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.67046,0.26098,0.02000,0,0.20301,0.20416,0.20918,0,0.11609,0.26615,0.10161,0,0.02000,0.25419,0.06474,0,0.19595,0.43544,0.04246,0,0.26261,0.29820,0.12241
seen_clean,3,20,open,latched_box,0.08000,0.05000,0.08000,0.03000,0,0.21463,0.28620,0.20522,0,0.30232,0.02000,0.02166,1,0.54907,0.86847,0.98000,0,0.39275,0.09110,0.11529,1,0.86611,0.74471,0.92722,1,0.91668,0.78505,0.98000
seen_clean,3,21,handoff,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.98000,0.57705,0.87142,1,0.85751,0.82850,0.73508,0,0.10800,0.09991,0.15171,0,0.28271,0.09590,0.03890,0,0.50320,0.12356,0.19915,0,0.37776,0.21148,0.23270
seen_clean,3,22,slide,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.69169,0.71027,0.78166,0,0.34083,0.03610,0.20572,0,0.35360,0.14942,0.03121,0,0.38627,0.16031,0.10711,0,0.21590,0.21725,0.16650,0,0.34460,0.32319,0.12226
seen_clean,3,23,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.18831,0.25020,0.13249,1,0.90825,0.83856,0.92249,0,0.39189,0.07364,0.23352,0,0.33910,0.28788,0.05273,0,0.13426,0.24879,0.12547,0,0.26907,0.21294,0.18977
seen_clean,3,24,pick,oily_block,0.08000,0.05000,0.08000,0.03000,0,0.28937,0.42719,0.14214,1,0.84400,0.98000,0.91702,0,0.27796,0.26677,0.26836,0,0.36031,0.21835,0.04685,0,0.16429,0.06518,0.19405,0,0.42865,0.30490,0.19847
seen_clean,3,25,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,1,0.43543,0.70744,0.94699,1,0.93322,0.97873,0.98000,0,0.11148,0.11912,0.02000,1,0.80578,0.75864,0.98000,1,0.83213,0.62536,0.97997,0,0.27613,0.36388,0.18205
seen_clean,3,26,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,1,0.74672,0.91916,0.83721,0,0.53441,0.11577,0.25313,1,0.47700,0.75914,0.98000,0,0.14599,0.25095,0.20996,0,0.11712,0.32523,0.12639,0,0.19855,0.45202,0.22512
seen_clean,3,27,handoff,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.13429,0.36200,0.10266,0,0.20567,0.31058,0.28502,1,0.94262,0.60566,0.82385,0,0.44541,0.21513,0.29024,0,0.30114,0.23541,0.24912,1,0.95508,0.69524,0.86194
seen_clean,3,28,slide,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.32487,0.40396,0.02000,0,0.40112,0.18488,0.08306,0,0.23591,0.15330,0.09263,0,0.21490,0.16595,0.08243,1,0.84366,0.84938,0.78603,0,0.45115,0.27128,0.09795
seen_clean,3,29,insert,foam_insert,0.08000,0.05000,0.08000,0.03000,0,0.16217,0.30124,0.11062,1,0.82074,0.85857,0.85289,1,0.60605,0.78784,0.87029,0,0.28147,0.14193,0.13833,1,0.85316,0.67125,0.87749,0,0.52227,0.30577,0.24981
seen_clean,3,30,pick,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.16762,0.25207,0.17404,0,0.17829,0.18344,0.07757,0,0.16576,0.19463,0.11603,0,0.43886,0.08262,0.25346,0,0.33994,0.41729,0.03070,0,0.42341,0.25297,0.16393
seen_clean,3,31,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,0,0.61184,0.30033,0.17683,0,0.05003,0.22382,0.15515,1,0.85499,0.96909,0.89228,1,0.80396,0.91742,0.92042,0,0.25775,0.27280,0.11628,0,0.27853,0.02000,0.04122
seen_clean,3,32,open,latched_box,0.08000,0.05000,0.08000,0.03000,0,0.09262,0.22415,0.02383,0,0.47762,0.03004,0.04361,0,0.34724,0.16883,0.08101,0,0.33262,0.21411,0.02000,1,0.88215,0.59124,0.75797,1,0.85440,0.66432,0.85451
seen_clean,3,33,handoff,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.76167,0.68369,0.74681,0,0.02000,0.27063,0.09080,1,0.59998,0.97502,0.97592,0,0.30688,0.16099,0.16087,0,0.17459,0.35222,0.12288,0,0.37793,0.26578,0.04977
seen_clean,3,34,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.22817,0.37554,0.03612,0,0.03530,0.22652,0.10607,1,0.92059,0.90495,0.71121,0,0.76235,0.07751,0.08329,0,0.18247,0.13612,0.02000,0,0.49664,0.06039,0.02538
seen_clean,3,35,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.20218,0.21363,0.03185,0,0.16366,0.76582,0.08157,0,0.32554,0.02000,0.28499,1,0.70274,0.60740,0.84349,0,0.22648,0.33450,0.11763,0,0.40645,0.34300,0.14139
seen_clean,3,36,pick,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.37152,0.26171,0.12361,0,0.31226,0.29306,0.02148,0,0.07814,0.20622,0.02000,0,0.23174,0.35641,0.02884,0,0.11058,0.30652,0.23283,0,0.32188,0.03499,0.17830
seen_clean,3,37,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,1,0.67119,0.82092,0.79451,1,0.80292,0.79700,0.81227,1,0.63814,0.66666,0.90256,0,0.02000,0.19595,0.02000,0,0.28884,0.08081,0.09608,0,0.37761,0.43840,0.02997
seen_clean,3,38,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.20240,0.74274,0.02000,1,0.34035,0.81807,0.91751,0,0.44166,0.11288,0.07062,0,0.23591,0.27410,0.15904,1,0.98000,0.68910,0.84029,0,0.37070,0.24420,0.20797
seen_clean,3,39,handoff,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.82011,0.76516,0.89013,0,0.28521,0.12011,0.18345,0,0.02000,0.22439,0.16907,0,0.15985,0.02000,0.03132,0,0.28517,0.36808,0.27200,0,0.30854,0.23885,0.17521
seen_clean,3,40,slide,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.77946,0.64609,0.94655,1,0.88159,0.78606,0.76870,0,0.11492,0.06250,0.11335,1,0.56579,0.89613,0.82028,0,0.03676,0.60735,0.02000,0,0.45339,0.02185,0.14299
seen_clean,3,41,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.34489,0.22291,0.23094,1,0.87426,0.80540,0.93838,1,0.63092,0.73657,0.89472,0,0.28167,0.06733,0.11898,0,0.08009,0.28860,0.14972,1,0.55639,0.78743,0.88282
seen_clean,3,42,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.29534,0.21308,0.08848,0,0.12722,0.09323,0.02000,1,0.68559,0.76526,0.80948,1,0.65774,0.77533,0.80039,0,0.46521,0.26799,0.08042,0,0.29700,0.22843,0.10719
seen_clean,3,43,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,0,0.34745,0.05895,0.02000,1,0.88846,0.69411,0.93243,0,0.23141,0.15571,0.09808,1,0.94999,0.76145,0.91496,1,0.47207,0.83401,0.83769,0,0.44653,0.37592,0.13441
seen_clean,3,44,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.12567,0.32093,0.10365,0,0.33789,0.15041,0.07051,0,0.33519,0.27490,0.20710,0,0.31934,0.21437,0.19456,1,0.85239,0.75180,0.92220,0,0.23286,0.09291,0.02000
seen_clean,3,45,handoff,oily_block,0.08000,0.05000,0.08000,0.03000,0,0.10812,0.23276,0.10454,1,0.69377,0.14345,0.98000,1,0.71929,0.76570,0.89185,1,0.68433,0.91288,0.78615,0,0.54411,0.11208,0.05487,0,0.38187,0.33097,0.28550
seen_clean,3,46,slide,oily_block,0.08000,0.05000,0.08000,0.03000,0,0.35191,0.31216,0.11883,1,0.66685,0.76033,0.86711,0,0.30984,0.29814,0.12145,1,0.52327,0.83765,0.87402,1,0.72575,0.73819,0.98000,0,0.47721,0.33297,0.13834
seen_clean,3,47,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.23689,0.03440,0.17884,1,0.83302,0.73975,0.69629,0,0.26070,0.13190,0.10358,0,0.11576,0.39178,0.13050,0,0.33144,0.31464,0.20480,0,0.26465,0.23196,0.16023
seen_clean,4,0,pick,polished_cylinder,0.08000,0.05000,0.08000,0.03000,0,0.24377,0.35015,0.26660,1,0.59164,0.70555,0.88289,0,0.29746,0.04257,0.14889,0,0.39704,0.33550,0.14395,0,0.40364,0.39062,0.10981,1,0.67901,0.76806,0.88978
